0.058072,-1.664e-11,54.397,3747,3.894,0.00039582,1.003e+05
0.068829,-9.4469e-12,52.794,14048,6.2491,0.0002903,1.003e+05
0.056048,-7.4855e-12,47.616,81606,16.416,0.00032829,1.003e+05
-0,0,0,1.4016e+05,24.495,4.3993e-05,1.003e+05
0.032495,-1.1437e-11,54.753,2230.6,3.612,0.00053133,1.003e+05
0.058072,-1.664e-11,54.397,3747,3.894,0.00039582,1.003e+05
0.068829,-9.4469e-12,52.794,14048,6.2491,0.0002903,1.003e+05
0.056048,-7.4855e-12,47.616,81606,16.416,0.00032829,1.003e+05
-0,0,0,1.4016e+05,24.495,4.3993e-05,1.003e+05
0.017135,-6.6853e-12,55.236,1898.7,3.4315,0.00055818,1.0027e+05
0.031308,-1.4947e-11,55.159,2137.8,3.4575,0.00050883,1.0027e+05
0.055818,-1.9568e-11,54.739,3789.2,3.8229,0.00037968,1.0027e+05
0.065391,-9.7897e-12,52.932,14734,6.463,0.00029236,1.0027e+05
0.050231,-8.8565e-12,47.465,81319,16.525,0.00033424,1.0027e+05
-0,0,0,1.3837e+05,24.287,4.377e-05,1.0027e+05
0.031308,-1.4947e-11,55.159,2137.8,3.4575,0.00050883,1.0027e+05
0.055818,-1.9568e-11,54.739,3789.2,3.8229,0.00037968,1.0027e+05
0.065391,-9.7897e-12,52.932,14734,6.463,0.00029236,1.0027e+05
0.050231,-8.8565e-12,47.465,81319,16.525,0.00033424,1.0027e+05
-0,0,0,1.3837e+05,24.287,4.377e-05,1.0027e+05
0.016611,-6.6977e-12,55.636,1804.5,3.2798,0.00053651,1.0025e+05
0.029679,-1.3715e-11,55.548,2063.2,3.3208,0.00048728,1.0025e+05
0.052524,-1.7441e-11,55.062,3865,3.7809,0.00036583,1.0025e+05
0.061206,-9.3594e-12,53.054,15493,6.7187,0.00029693,1.0025e+05
0.044517,-9.1494e-12,47.327,81082,16.657,0.00034113,1.0025e+05
-0,0,0,1.3659e+05,24.078,4.3546e-05,1.0025e+05
0.029679,-1.3715e-11,55.548,2063.2,3.3208,0.00048728,1.0025e+05
0.052524,-1.7441e-11,55.062,3865,3.7809,0.00036583,1.0025e+05
0.061206,-9.3594e-12,53.054,15493,6.7187,0.00029693,1.0025e+05
0.044517,-9.1494e-12,47.327,81082,16.657,0.00034113,1.0025e+05
-0,0,0,1.3659e+05,24.078,4.3546e-05,1.0025e+05
0.015993,-6.5343e-12,56.032,1723.6,3.1445,0.00051633,1.0022e+05
0.02926,-1.7275e-11,55.928,2003.9,3.2035,0.00046786,1.0022e+05
0.050783,-2.1753e-11,55.363,3995.8,3.7784,0.00035515,1.0022e+05
0.056875,-1.0976e-11,53.15,16397,7.0439,0.0003048,1.0022e+05
0.038793,-1.1675e-11,47.192,80971,16.834,0.00034954,1.0022e+05
-0,0,0,1.3485e+05,23.874,4.3326e-05,1.0022e+05
0.02926,-1.7275e-11,55.928,2003.9,3.2035,0.00046786,1.0022e+05
0.050783,-2.1753e-11,55.363,3995.8,3.7784,0.00035515,1.0022e+05
0.056875,-1.0976e-11,53.15,16397,7.0439,0.0003048,1.0022e+05
0.038793,-1.1675e-11,47.192,80971,16.834,0.00034954,1.0022e+05
-0,0,0,1.3485e+05,23.874,4.3326e-05,1.0022e+05
